v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19
91.14799246;4.216604144;35.11116086;80.82144605;56.84437215;92.74787542;1.418183443;0.438163372;1.252760608;0.767311919;1.000404304;1.181565753;0.484404812;1.334133234;28.16848744;29.92846538;12.48551084;21.68391728;7.525612961
67.1783231;87.13010098;67.27278057;65.35347712;0.108807441;82.03634033;0.991441288;0.504257008;1.431412996;0.779552145;1.169804369;1.838657757;0.699908529;1.086671929;33.34904908;21.44732074;16.34255171;44.12416401;28.44292476
78.42534245;51.60982851;36.29699176;74.55792312;22.1611701;2.899984852;1.252943158;0.461174188;1.860340784;0.770999529;1.637313473;0.716335878;0.367076006;1.383921392;31.01990888;2.331325742;4.967354126;27.21895307;48.70798293
12.4941064;91.29530722;0.589190107;81.98187465;6.680229399;81.09487882;0.938579402;0.750227087;1.638776889;0.766590064;1.344176929;0.424652067;0.690537097;1.401114346;32.4096129;13.99634628;9.327569557;40.28205937;42.73496629
97.77144061;45.17218524;57.38936501;43.61139464;47.57311242;70.91186685;1.080471856;0.323287041;1.449495137;0.428833465;1.63687495;1.705553721;0.550109963;1.32605334;10.88274397;29.06395634;1.340692258;35.96686645;33.74099411
88.18776333;92.67503158;63.95275712;36.24710099;4.139307309;11.2187092;0.9658908;0.633830966;1.279647829;0.44481276;1.784389449;0.66919511;0.438139228;1.275238299;3.3515446;0.338087815;2.258554832;28.1191156;36.33008726
62.87045782;51.77584493;19.99319442;42.19590927;73.15865807;52.37553699;0.963118027;0.3043135;1.47182759;0.517105697;1.867640998;1.538272416;0.485324539;0.884357294;42.58255694;21.28763112;6.418382945;4.967112758;3.902080841
26.71363326;53.34977391;13.29343144;86.03178871;14.20777231;28.46102472;0.882471699;0.589895773;1.454048629;0.713798669;1.805561441;0.803093638;0.330665832;0.886579451;23.63399643;26.69753263;1.702005118;41.50301481;14.43587848
4.457402299;35.64759593;40.4674775;61.62861716;50.95399071;1.212436077;1.056159279;0.657981094;1.755284482;0.740161225;1.65199938;1.363037782;0.638462071;1.052706785;26.0567571;15.59360447;14.76866477;18.85685284;20.04177707
86.22544941;9.468112024;8.495195862;38.80767338;3.786424976;47.2902999;1.082536366;0.451613616;1.457055716;0.52191745;1.44041945;0.407352365;0.568310227;1.385549994;10.27430524;13.38242471;15.47047929;4.161018471;45.32512084
76.12831008;27.15189133;58.06184378;68.93404441;69.38225439;28.34008795;0.862432421;0.777832353;1.999843002;0.69459179;1.580046468;1.549783752;0.745237698;1.314807916;1.470320078;16.69455927;18.17298728;29.35147786;46.29778937
31.38715792;91.31464227;53.84190619;8.015003109;51.88741222;74.61815237;0.845660347;0.519956256;1.860020475;0.514421304;1.270162276;1.223713245;0.636814731;1.185654226;33.04459593;5.834846408;13.70488842;22.6541601;37.45880171
71.33374352;9.042145521;38.47996201;22.56114588;27.1106925;1.11310347;1.229061146;0.586398043;1.064056574;0.523757431;1.833858397;1.892493241;0.300040928;1.471966437;30.55031229;12.16119854;14.55744172;19.07078034;5.284454045
75.19534598;3.414785443;3.101210259;77.60962504;14.80303219;15.99321465;1.468328425;0.647236732;1.388711012;0.56777092;1.70958006;1.373971301;0.752519265;0.967556636;38.99807339;10.07858071;18.46758083;46.27460986;15.34456977
69.16871087;63.78503446;50.27073715;20.12026332;9.214290269;97.29863133;1.318072623;0.361960204;1.441836331;0.771829018;1.006443763;0.571008121;0.588730607;0.937162794;19.94001664;17.89199317;13.9423005;24.36754188;11.18210899
25.31341589;87.71864052;4.650065899;55.13781317;16.69318169;20.55225098;1.006272985;0.420325975;1.684967402;0.328700462;1.522056563;0.656020458;0.76641231;0.949968348;21.68480263;28.31206604;11.98154961;43.98009613;31.86865094
18.60252868;31.02189961;6.14252409;86.63114839;51.30681645;85.11070013;1.44079752;0.337414213;1.217922528;0.666070213;1.659483254;1.45703064;0.565138316;0.82863057;33.69105438;6.691393058;2.400682606;6.520390383;26.62935286
81.91169091;62.18105832;70.41531088;68.88782603;10.10550907;84.15872892;1.348916194;0.461153865;1.032169958;0.647850018;1.447430579;0.427366688;0.678176469;1.061978222;31.35705603;15.03390477;2.700403184;13.41929296;28.44219994
20.19270828;98.17876213;8.285676148;48.30890478;2.893416472;53.58371197;0.824998256;0.628492357;1.248656478;0.467755223;1.807323472;1.376914759;0.458595629;0.973491437;34.62819498;18.71585512;9.378669523;1.870672649;5.353198282
52.60571912;12.93301615;32.97015294;16.25850052;77.4040678;15.45190727;0.841546687;0.336727883;1.451033549;0.527524541;1.685079116;0.672667284;0.786923929;0.841692459;6.14123228;1.476632478;4.996433682;27.02185691;20.44393156
3.99525715;61.89941189;63.81110994;66.67308454;73.89293835;38.06595672;1.186216636;0.306859357;1.683586415;0.676729681;1.069943876;0.561595324;0.403777983;1.15664748;21.55458365;20.00899998;5.481391749;22.28268664;35.15288123
73.7882826;21.13018946;69.95548775;23.57941187;42.21667815;10.98023166;1.128554197;0.793901135;1.087847693;0.751426803;1.529189991;1.801706602;0.603311961;1.013902511;5.724165298;21.41756621;16.18801606;12.85190221;26.71224606
9.45769737;93.26439709;77.46141963;14.92164528;57.23465906;11.75080293;1.385138753;0.716546938;1.518904621;0.537426339;1.43738762;0.881861101;0.783670807;0.989293386;18.73642089;25.79820452;18.2710271;38.04048216;30.7062678
73.32019932;61.76327884;71.67380296;2.497107214;10.11759348;33.95962843;1.265331503;0.63026128;1.459346391;0.555847903;1.241791486;0.92958214;0.646007695;1.478058078;44.11295869;26.6071273;15.09662261;17.01224218;17.78474838
64.25016227;42.4129114;45.17895812;0.968609902;60.45608094;21.96074091;1.156696902;0.596194348;1.881236058;0.555890762;1.714225403;0.716797927;0.718044238;1.355426749;13.03309393;2.709985343;8.075870229;14.04633085;33.38609382
87.6009746;7.593226875;22.88828528;27.29173363;75.75074311;35.94778208;1.465640897;0.502944669;1.395390488;0.441287693;1.029056511;1.76192134;0.356417779;1.161297442;46.22115341;22.98402017;10.14453079;23.10397853;21.8177221
66.39599656;49.17853214;72.78420731;0.742814674;11.76040014;85.91763955;1.104580665;0.721119295;1.456089056;0.499790337;1.649214353;0.453717617;0.427268212;0.802545218;3.40927575;12.44466907;13.49764794;9.485393052;41.92277951
75.7176131;61.53171172;60.80844428;74.44565088;44.8124041;47.4402837;1.063586979;0.739466547;1.952299283;0.330507503;1.260405713;1.331096257;0.791586188;1.44650981;27.44804712;9.650584704;13.02997087;14.70430073;13.40971071
43.86832356;95.37329744;49.31141861;28.31887143;37.13108523;29.30743129;0.97925642;0.782770056;1.071126204;0.60833499;1.563165067;1.955373141;0.329112075;0.881883556;4.070433613;28.19857772;2.605913109;18.55317691;27.06780898
51.93984483;86.42474574;13.20247082;55.35363156;14.40729646;76.98799423;1.463701319;0.655179665;1.487966917;0.670687626;1.890092073;1.619288394;0.417800238;1.189632699;47.71011282;28.87813769;17.22378225;33.96913143;2.712366474
51.24931561;33.64439555;25.37351554;71.80526333;8.889744245;24.13960849;1.437937764;0.475406762;1.750611826;0.501531775;1.328678356;1.494878754;0.451018006;0.823363822;9.387119277;15.20651619;5.625898908;15.32967987;13.8327742
12.22100998;65.71870281;62.47561257;40.03608445;63.62640018;93.60483128;1.147255869;0.779676215;1.956980444;0.430078082;1.1182553;0.919893654;0.457136467;0.895098521;18.60287256;16.29239343;19.05322747;1.99662958;33.94116686
85.49919408;34.95473361;49.46086973;58.04086572;70.31879675;98.40095511;1.4603345;0.685652267;1.587378771;0.420491477;1.490471503;1.488126656;0.385164803;1.202318404;1.733237889;14.52153551;11.70123545;46.64919843;31.93453465
67.74260427;22.8927844;62.5919654;41.19176697;32.32907433;44.72775848;0.885827351;0.675443807;1.227699344;0.759205202;1.875419611;0.399259976;0.650030552;1.494358984;32.18751431;9.042654494;5.22076095;32.1191437;5.098494457
80.27606618;26.92439987;79.59851144;7.939126433;27.7159949;71.40059525;0.962737179;0.796959032;1.589372713;0.524532091;1.131326239;0.305758005;0.720331649;1.22471682;1.540649065;1.757480507;8.904324602;9.237315319;49.14292378
83.1906569;77.49881819;1.637078971;36.93733066;30.18751817;48.43746834;0.925848729;0.782185106;1.972150517;0.367767915;1.505269784;1.627192292;0.639083972;1.052595229;4.970090464;7.037333418;3.874101089;49.68767291;28.32216539
30.53691557;5.267062597;54.36091175;86.40965465;6.168912929;67.39380041;1.075879915;0.317616987;1.277937037;0.372708273;1.015352128;1.485910161;0.494089393;1.427752517;43.51513949;13.15063752;19.94429863;19.82638696;25.67854385
17.2939009;62.47403091;36.17827348;31.60918136;49.54180399;61.88247986;0.972700727;0.319668304;1.274201238;0.67210147;1.792644303;1.522125792;0.617198769;0.867685817;7.445396855;28.33597009;16.48886736;4.16471333;16.72447317
33.5467597;20.5156676;26.29427345;28.48270664;59.65080265;20.45816288;1.148396477;0.369504482;1.384920347;0.482613736;1.428614481;1.333294538;0.630173563;1.218913182;24.67329369;26.1059428;5.546344547;36.03173711;30.1740111
10.39716122;34.8788939;1.228651665;70.37975436;30.09627352;61.88684904;0.881704073;0.737063173;1.751320006;0.58031556;1.436066387;1.194392186;0.787177917;1.046992968;41.79179057;25.59915252;7.554098163;37.73375283;42.91269656
33.94925317;5.972165242;14.08348246;5.162298807;51.98216561;33.64705986;0.827009622;0.748578082;1.178550357;0.62894336;1.886812417;1.910946695;0.327505248;0.900810142;8.897659008;5.288235156;0.327070709;24.70324434;21.63435246
42.52526285;5.006876471;47.80392399;72.80819134;19.40484658;21.20693086;1.271012798;0.443031321;1.073085016;0.499524843;1.358547001;1.688100511;0.496035863;1.322219026;29.28787372;20.38944733;15.87252623;47.44624553;20.47357498
9.898740938;9.741419903;22.78191719;24.71164696;36.23349531;67.08792355;1.327147733;0.658705399;1.786007951;0.632546732;1.514826806;1.425266937;0.567276883;1.49746687;22.91245426;14.15535481;2.458923403;32.80718159;38.16421224
13.62917884;42.61527108;62.09927419;40.77908669;56.58480098;2.434384963;1.394035836;0.522586504;1.184188369;0.376713305;1.018620996;1.910313165;0.782406936;1.213870928;7.148574525;13.34337927;19.83530096;34.60582329;6.58753895
2.461174456;16.11926283;60.0576405;68.81557153;40.30888522;46.00679267;1.369961939;0.431052907;1.775085916;0.600059278;1.835719835;0.316562128;0.606883522;0.931423969;33.05464309;15.98292566;13.29623191;28.86674079;29.46418013
75.48718497;83.8889793;51.35809917;11.26360146;30.49625861;41.95962581;0.960378277;0.643759442;1.670149715;0.616093051;1.922885967;0.604483631;0.337103603;1.247330759;35.8659468;5.978655042;6.650351034;11.41534796;39.65951523
23.28595;43.86841073;19.90117153;74.0386792;6.761062779;64.76613295;1.454940967;0.66616223;1.769127293;0.478462556;1.883106217;1.654471317;0.409335233;0.864749097;43.41037772;8.121322549;11.0855776;1.269800309;32.15459285
84.36125058;20.85907734;19.73593429;10.60272838;23.80936937;30.62884037;0.851003916;0.478341905;1.967157441;0.443321579;1.908656742;1.50436278;0.377810473;0.918114483;29.51915517;28.08662146;14.68637632;11.57931339;4.281157732
6.728334073;31.39470557;47.06238208;62.56086207;27.92093281;79.24265198;1.123781272;0.394028569;1.891296669;0.790873687;1.518872461;1.085353871;0.620204548;1.329187246;28.66277436;4.590599388;7.04946314;28.24588276;13.41901363
35.15651822;77.19320459;67.99397333;68.16352032;78.25006776;98.78124597;0.986861001;0.403701593;1.342925468;0.660801961;1.207582727;1.911079506;0.694609327;1.472005916;29.03626719;12.54240198;5.155061609;49.53868962;39.18563572
93.40449313;71.16371016;40.46076976;47.82829207;58.34372796;31.9139733;1.097775403;0.785572159;1.509617823;0.494909798;1.082167789;0.528938052;0.493111275;0.90517658;20.18784808;28.38313272;17.98342812;44.73199869;32.2464511
81.56909088;42.40981869;26.45705098;35.77503853;44.84553898;8.009864949;0.954853283;0.681110091;1.633757544;0.695386804;1.116372511;1.739857622;0.500586082;0.888838845;13.45082636;9.795787772;12.17986306;26.96909618;38.35407747
30.13457325;80.62054953;75.34227498;49.92538434;10.64535491;61.0349285;1.073302105;0.391602395;1.390335066;0.732869358;1.633554423;0.476560658;0.432977848;1.244695242;39.51828871;19.70972953;14.26692165;6.103086588;49.74693689
34.66520421;48.93753685;30.80198864;11.07790742;21.62245037;44.17553875;1.485366577;0.432919741;1.59300609;0.431032215;1.717669441;1.295657643;0.743918856;1.012049911;42.5288439;9.794524787;6.54915656;29.23155718;44.79569445
22.12596517;52.79724258;27.2405084;69.6442213;12.21539708;78.14769768;0.967374883;0.380921548;1.682426714;0.632196661;1.876315649;0.518209165;0.781535312;1.405085877;15.89848686;0.576211349;2.090577278;23.79867535;35.02736383
81.64688684;40.31999691;63.86439621;6.921092682;31.8861107;17.3885911;0.974497394;0.387346328;1.118389017;0.734278557;1.763730393;1.170031768;0.562830278;1.167772351;21.80296184;9.110100504;17.11732626;46.48765612;17.8164559
28.51625397;5.26874871;61.83699569;26.68547192;75.97588878;99.27041202;0.837652555;0.403605437;1.922008698;0.620571636;1.778373042;1.332100388;0.69424754;1.33480546;1.514791884;25.93486586;14.42978255;14.69899798;5.268601014
19.97965178;54.4471683;29.92459944;49.79049127;72.53996966;14.98971328;1.243521288;0.453452317;1.739348211;0.536590905;1.523819251;0.717637597;0.307691065;1.253881593;43.24658159;5.622223634;14.9407554;5.377554719;35.99837011
15.65530184;18.01604193;78.84006815;53.34292642;7.314494234;96.0152637;1.236920487;0.749525126;1.744447784;0.610023804;1.467653966;1.392589924;0.312259243;0.864703717;0.267348404;3.780480868;18.7797277;42.4918753;30.83257383
89.88734803;49.66154054;76.04738386;3.67445779;1.108328551;57.15848038;1.316136729;0.49714977;1.774787939;0.718673834;1.36927018;1.341423654;0.797730959;1.01731176;8.922605286;11.09651219;14.53720947;9.807399334;17.04848366
95.27496644;11.03159832;22.89978815;70.36324561;65.55510892;59.68787132;0.929515683;0.452788494;1.478390452;0.754280436;1.276991023;1.836674354;0.400097003;1.360983286;44.96778642;28.1434041;15.99424242;27.45992652;5.234996823
65.84281877;79.76386824;40.8885508;21.55121546;58.67480349;65.32917279;0.983792342;0.76765538;1.487826257;0.555508668;1.33727287;0.316013011;0.560016437;0.931113465;44.07592285;15.52859126;10.02615685;27.07592463;37.13466192
14.16609585;67.45734068;79.9229151;68.85952351;48.19798568;18.24292652;1.22951081;0.536046464;1.555210955;0.466471776;1.792411304;0.797385517;0.720614368;1.020267391;27.94442247;16.22031377;10.48301577;5.7391537;19.76926005
88.19479563;42.85865817;54.43154782;28.64618762;53.94147392;82.15899183;0.865962349;0.729491355;1.584631516;0.649734715;1.175260414;1.110977669;0.615134226;1.151650066;9.521239938;12.3338043;2.769958903;6.241019804;37.18845322
46.94135801;42.32668397;20.94125209;18.68819433;72.62861684;50.9441579;0.945089223;0.306098246;1.626036538;0.338613886;1.045081921;0.76307699;0.666468284;0.973807527;14.60950758;2.534551711;9.896611203;0.094678125;42.75371726
96.32422442;70.65083189;75.61555687;49.77620402;3.310086243;29.86356793;1.370558366;0.581937536;1.385345611;0.639805164;1.794956136;1.69326504;0.69761221;0.906831461;47.6703535;27.73742956;19.29376926;31.05357324;25.53572468
3.736179508;53.44698573;76.26503177;57.44384105;0.547240879;7.801639731;0.961045773;0.465826;1.202681751;0.464750801;1.170679668;0.562581279;0.579473179;1.083912214;31.88747506;10.32401898;0.314051216;9.715869522;42.82579026
15.21501839;63.50692392;13.25012103;66.39758464;77.86770223;83.27722976;1.144998936;0.694779801;1.292244807;0.354487601;1.59428949;0.92578144;0.6459742;1.058795982;45.80426371;25.46201081;11.2812476;49.68864043;2.248364978
10.59472684;61.14564987;33.74937661;55.15062185;23.84097228;28.7190405;0.954820414;0.488699028;1.510568711;0.520416784;1.087426853;1.357985155;0.50816733;1.212668339;9.983044013;0.581143973;6.586669828;3.811258764;9.26386097
43.96942996;21.69989375;10.44011893;3.734389676;28.08028884;36.60146482;1.083401251;0.70489824;1.061856769;0.478244061;1.04000946;1.71076698;0.397085743;1.064896794;43.51355962;13.98105223;7.18958722;2.62231197;33.14270341
33.59387564;81.79085434;49.15500822;0.074112474;24.70311217;70.81044768;1.410708099;0.780121913;1.830906897;0.558922554;1.602433213;1.000760045;0.379905697;1.389657715;0.450063054;4.794945444;12.59359401;25.60219975;27.57777144
44.04916135;67.69534757;20.99653335;87.08102567;21.96895922;36.65899516;0.834555016;0.345554094;1.326867573;0.497502087;1.616099108;1.317157946;0.621341774;1.140461143;41.27685307;14.52475528;0.469688405;0.448378292;45.33218802
0.287529058;52.33758192;18.8634339;79.48224314;27.69518767;85.71938702;1.483024882;0.367027644;1.790432824;0.672738961;1.739900659;0.360458543;0.787881419;1.237820098;28.17506623;0.291197968;5.626402316;22.03913999;40.70056403
89.27519633;12.96063494;19.2303084;43.90483558;2.468842715;91.62589079;1.439192016;0.385020488;1.980185705;0.5368651;1.297204102;0.662680403;0.684293101;0.803612624;10.2513741;21.72842978;13.69502407;48.03311614;18.58297797
15.78446648;91.41735013;48.6309609;5.528573161;14.15101307;44.52905688;1.056680937;0.642121796;1.241259965;0.375534148;1.207133998;1.439315012;0.394921475;1.026381899;39.90343761;18.96843217;5.860171947;28.12975965;11.22180605
9.331776598;87.14751138;63.3669623;50.92600433;55.21193432;18.63594949;0.876165864;0.732259516;1.548807328;0.739000867;1.290726583;1.333109001;0.490028929;1.107965262;23.72533981;4.025902301;7.472292855;26.24687105;33.10238055
56.67229933;66.20852854;19.89439251;67.87937818;4.871802349;51.43676975;1.057050292;0.478442883;1.457673631;0.617780339;1.384699425;0.873500208;0.482009812;1.168133369;16.93905985;23.72048836;17.52371404;0.085756998;30.72072215
97.61786733;37.65785084;22.46366134;46.25696481;9.775501806;39.70105031;1.496490733;0.753409842;1.935698949;0.638505498;1.502399788;0.343519983;0.647328053;1.494654464;11.44958586;24.21590796;3.576584528;25.58231356;7.131942303
12.37509055;61.16707285;3.539464585;3.094312514;69.08339478;4.432178265;1.292348312;0.788633035;1.729011545;0.652815182;1.235403733;1.60417733;0.408959755;1.176894934;10.18955049;10.6493048;9.637123896;3.844993701;20.99011681
67.21467862;90.37394365;54.29447837;5.618670427;60.06858794;60.68212343;1.032969848;0.626986327;1.682786372;0.324921834;1.008951359;1.927594296;0.715179132;1.363511757;10.00618521;17.28271411;8.890849813;37.36643139;31.45123671
6.571800797;99.03570637;20.75237175;24.14468317;52.85788829;6.349236821;1.134612623;0.535378401;1.71917534;0.335144546;1.228354465;0.862991505;0.730335784;1.371032166;49.79520385;25.32028926;15.59225498;16.19373456;13.10085219
19.36506473;43.73745532;75.72081605;42.23644899;34.07966377;68.01973162;1.350570386;0.522000552;1.87789866;0.677444841;1.205465036;0.561043547;0.40134009;1.18533194;34.97959821;22.70519513;13.56969296;22.57662978;29.98480606
39.95196372;54.9808745;43.31644187;44.29697814;71.0920471;39.32419941;1.454673088;0.351239947;1.577775688;0.666977519;1.467930081;1.117476777;0.772762758;1.150814871;12.64112061;27.76241081;17.9830229;9.23298389;14.68865866
49.48403623;90.7874919;41.86302697;24.40160497;10.10919213;39.95314727;1.089650718;0.60298925;1.288774856;0.702963468;1.200198286;0.536726363;0.478903288;1.434693382;18.69564633;3.696341913;14.66150505;28.7043302;39.86964627
24.31704977;74.27019195;16.92718368;47.23280563;1.666731872;49.52033807;1.11652465;0.727848297;1.537719322;0.303966148;1.469289201;1.887696305;0.713512499;1.408852039;45.6537144;12.54639972;0.670537972;31.59944846;14.06742301
71.61604536;25.48724099;59.54179442;18.54053252;25.69152346;4.681015084;1.319273794;0.550082318;1.546907809;0.567771581;1.610761464;1.332326578;0.550251586;1.093539095;24.47432175;4.317284029;12.59783325;32.15835693;8.494662296
49.29514441;41.43921214;75.95439352;30.79174021;10.95642801;65.29376614;0.958593656;0.648321533;1.436276087;0.677590707;1.746744322;1.481824244;0.506444214;1.147241963;25.47486057;4.797959675;3.314176491;45.51792491;45.08816258
13.41924237;19.2160161;33.07491729;1.561549106;59.798651;48.16046245;1.103414515;0.397470128;1.950076937;0.36855472;1.244455152;1.364980113;0.410566522;0.988838385;32.99519265;17.75372656;2.846817463;26.39014788;30.27629318
38.49412026;45.69158372;73.96044897;72.40200838;40.60321078;78.95651914;1.131884966;0.531980399;1.622115221;0.330301307;1.013834531;1.512353239;0.616914155;1.078266114;19.84150802;29.80361896;1.250146786;40.23188907;29.18393473
46.37291695;69.24454181;73.39621557;76.15845208;19.86603817;57.35602514;1.405535497;0.673925851;1.3601296;0.646936671;1.357257767;0.81888833;0.775460895;1.070159131;14.59027068;20.0881415;15.89385631;21.18336355;47.00280738
10.22966953;69.73806333;79.95446833;43.62616492;34.53771647;45.46715531;1.071240685;0.713304898;1.084831829;0.777000696;1.763506413;1.018493961;0.766608799;0.923249116;9.014754673;23.1158557;5.09085143;9.070836566;19.32166917
74.25355001;89.56358505;29.774276;73.68397481;64.11023198;39.27787959;1.409535973;0.667862551;1.126317705;0.638329459;1.08592825;1.767813766;0.424807609;1.295249866;43.72498594;8.582001035;10.54599658;42.25894057;23.45157595
64.08113681;62.21420274;4.048098177;5.086399144;32.78351793;73.17496215;1.031871933;0.537870547;1.478468219;0.375034362;1.696806207;1.934389022;0.642238624;0.993458228;21.16461188;2.173339615;10.39662112;20.61073516;5.776207498
58.19920157;8.083103178;6.305793263;26.46290471;75.73686101;19.42888934;1.193030702;0.505499482;1.265460723;0.701324638;1.117781114;1.865832489;0.687148683;1.204513853;1.978977723;28.82177963;7.008116925;44.50338706;38.26380167
20.14742848;69.75523338;40.8162052;73.35427194;72.53816854;5.978016276;1.21922292;0.789314663;1.423097889;0.435078585;1.890290504;0.507743051;0.317940945;0.976475258;23.63110685;15.25373012;19.62240136;28.80309169;23.65351339
3.073357022;40.49051676;47.50511874;22.89212525;55.88090753;42.48089902;1.043746839;0.726336818;1.986275059;0.460651124;1.162443535;1.477500693;0.736677662;1.155189116;1.740229281;14.52531905;5.346726952;26.20579904;18.16636825
20.13569842;14.91732134;6.679492742;78.48304982;55.65056667;47.71321367;1.355833958;0.409002111;1.15683285;0.54959404;1.815373182;1.433316719;0.515456381;1.464093433;1.088571572;12.05215098;7.718749898;5.615231767;35.55506153
14.76318692;85.15815584;21.09658439;5.469004568;56.28887182;64.07950262;1.488461974;0.530826166;1.193270335;0.494233999;1.799791783;1.153355166;0.50186719;1.393443519;10.96040013;5.359167857;15.3382396;32.77307493;12.8019708
53.38225618;79.31198049;39.57703928;24.13612751;22.36150516;23.9716734;1.452185984;0.667261985;1.714059378;0.479078192;1.777944972;0.339281256;0.79156973;1.099719104;36.75133764;25.81415279;9.214015696;42.45161373;14.18912343
21.61125094;64.53896447;68.44251491;33.47137408;12.93020222;6.901999866;0.847659369;0.30012529;1.680706679;0.557734419;1.77148885;0.764962537;0.391596858;1.001274197;44.47179438;18.6376968;5.13144895;3.097517369;17.86912854
26.02989678;91.49456411;68.57016776;89.75258487;42.14336483;71.14706722;1.018964363;0.427528543;1.217203248;0.504686248;1.313196789;1.068266694;0.585856762;1.335621526;34.04167936;11.71703534;11.52228952;39.93460793;41.20356938
50.4121602;75.65676379;53.86810597;6.019290236;25.77160949;67.47645605;1.188828594;0.60674431;1.056469709;0.58864401;1.44028452;0.626008009;0.36861755;1.361820804;33.79650499;21.50857291;11.26862779;30.17979213;11.17148555
61.11377461;8.714807918;38.15140381;89.95457939;26.99797932;85.1422291;1.171044213;0.760936983;1.669908034;0.727312148;1.183319094;0.909822054;0.314114162;1.406207334;38.43270672;10.71442883;16.4492913;21.83912228;25.44673345
15.70136077;61.63943771;11.12453811;1.320449067;67.71768298;43.54677491;1.238448666;0.570107329;1.739038793;0.653544089;1.358541609;0.924172158;0.645890341;0.912974586;38.98928617;13.93259275;3.674442451;27.24593919;18.67965701
0.498320675;21.97636322;67.94179656;56.65369226;27.6868833;54.54302982;0.800266926;0.738204424;1.389035937;0.457487492;1.652210313;1.929231811;0.634873399;1.131854413;0.242088991;9.505223511;13.60448963;26.9595945;0.634244678
41.36381713;5.146880727;11.19965872;27.05179333;9.883588459;19.27498453;0.860903166;0.713051023;1.803484222;0.538288752;1.954843871;1.976791305;0.509492076;1.090938407;49.32620327;11.4690708;14.97723176;7.060721528;24.29184134
47.85850267;98.35213993;68.49921394;13.13114487;9.671519119;23.76965275;1.026485789;0.413051131;1.5076312;0.4788999;1.395563035;1.626415135;0.656517837;0.987837452;40.30343993;12.36725544;15.33350412;35.93479579;32.35691264
18.80558073;1.030812995;54.35748328;84.98266474;19.37934652;30.22502894;1.142484226;0.45687228;1.09558343;0.718477652;1.215112402;0.733654009;0.306726942;1.298521151;28.84084973;18.24818993;8.479608428;28.56070795;32.56517117
94.15597005;22.70384666;12.23198939;52.33461949;14.31134459;39.8982479;1.245525127;0.622530238;1.552861839;0.529183428;1.485604826;1.168398162;0.70505341;1.068752507;39.0592572;25.95038119;13.03276391;35.27640803;23.80310685
12.93263894;8.898949507;39.6655673;37.73293861;52.60954175;56.98712375;0.911124404;0.577878646;1.987311996;0.317153634;1.496420942;0.955485739;0.799303581;0.891179627;20.85250895;11.13358611;1.361075672;30.69168344;1.143484947
90.79084727;4.993277788;19.18816326;20.70976433;35.00471758;20.54705231;0.958204063;0.777478011;1.922029012;0.420582802;1.214626393;0.993613549;0.731647267;0.864047733;11.57221021;20.16647349;17.44617722;15.99121905;12.87249475
26.25128762;28.71415631;43.05005701;30.10396445;1.863010675;2.739419718;1.320157724;0.517644243;1.172730994;0.370529843;1.295704409;1.599944271;0.518364324;1.449688109;43.28006565;2.826559092;0.926925419;21.63794765;30.05566354
8.776949346;3.390665865;0.319179092;71.10055463;0.560449958;53.28107057;1.251368162;0.577385854;1.790399481;0.540079415;1.714403366;1.869801463;0.695982124;1.474747717;22.23029846;14.45711136;6.599681219;9.592092282;42.06200326
99.02019168;43.25305133;1.965037119;88.50464855;73.72277843;14.8045833;1.343162801;0.720126203;1.096812298;0.796988308;1.784724438;1.96106702;0.423899993;0.999085417;35.27290635;29.96932004;19.53897912;36.49809512;19.23524208
17.54662974;12.15472699;3.184120748;75.06068774;29.96382071;83.81340755;1.13798819;0.62411791;1.045912383;0.484238041;1.998423145;0.571571453;0.603770968;1.138900949;41.09113927;11.30847743;10.96098005;29.52614959;3.270038648
85.53887149;47.83093492;22.70869022;79.52388494;16.99952729;51.4615447;1.036478037;0.363417067;1.384369347;0.505218434;1.659759872;1.768348688;0.793315475;0.919968749;28.93887461;19.85419555;3.488681759;9.219200176;33.89244473
71.45211233;19.11610828;74.61659554;88.05508848;45.22845931;18.0479435;1.336963272;0.69638326;1.766970501;0.476463209;1.820677201;0.858783376;0.776087114;1.028662019;6.566119439;5.658878989;2.313698642;2.804530645;32.11654514
53.99501703;21.10304404;48.91915685;21.68798964;14.18623002;81.8600978;1.045026265;0.760262939;1.841223729;0.766760724;1.19779868;1.418822391;0.56136706;1.23404818;4.09740574;29.68274281;11.06743136;29.58921531;19.65195027
38.25275693;63.60047383;54.35561247;61.09160652;26.47651812;24.50327822;0.800572484;0.569588993;1.35034173;0.319060139;1.827700675;0.890820471;0.367439028;1.272472976;43.4895932;16.09038756;2.96740728;1.342510921;41.09801255
13.11293121;35.90317031;71.28516849;15.52698579;0.459144954;59.12263293;1.232056475;0.727779897;1.342966861;0.737834324;1.598619167;0.612411944;0.372217406;1.223796839;43.34531102;3.648908157;12.10128929;44.52597412;49.97862561
62.50631916;57.71754466;17.46500678;72.27415988;15.50627565;86.54026275;1.321060466;0.307945824;1.549704038;0.789104595;1.621976729;1.390353821;0.632872295;1.112311402;28.8925131;15.15489918;10.9501435;6.139275956;31.24153556
77.62265156;98.98318534;20.75278511;31.98081659;60.31835552;1.843552501;1.472300666;0.782903886;1.542282786;0.57524169;1.502759853;1.407895189;0.778879834;1.239528144;6.647711818;11.31762212;3.365296014;19.86863023;16.62530198
